Temperature,Humidite,Pluviometrie_mm,NDVI,RendementEstime_t_ha,RendementMoyenZone_t_ha,Surface_ha,AgeCulture_jours,RatioRendement,IndiceStressThermoHydrique,ProductionTotaleEstimee_t,Ecart_NDVI_Typique,Capteur_Manuel,Capteur_Satellite,Capteur_Station_Sol,StadeCulture_Levée,StadeCulture_Maturation,StadeCulture_Récolte,StadeCulture_Semis,StadeCulture_Tallage,TypeCulture_Colza,TypeCulture_Maïs,TypeCulture_Tournesol,TypeCulture_Vigne,TypeSol_Calcaire,TypeSol_Limoneux,TypeSol_Sableux,Irrigation_Aucune,Irrigation_Goutte-à-goutte,Irrigation_Gravitaire,Region_Bourgogne-Franche-Comté,Region_Bretagne,Region_Centre-Val de Loire,Region_Grand Est,Region_Hauts-de-France,Region_Normandie,Region_Nouvelle-Aquitaine,Region_Occitanie,Region_Pays de la Loire
23.8,62.6,2.0,0.9174,11.21,9.13,94.37,0,1.2278190275804737,890.12,1057.8877000000002,0.3196,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
12.2,58.3,13.7,0.3349,7.42,6.36,26.79,214,1.1666648322879996,508.74,198.7818,-0.2632,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
15.2,67.0,24.5,0.3205,7.58,9.57,176.97,309,0.7920576885499597,501.59999999999997,1341.4326,-0.2773,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
14.0,120.8,5.3,0.3618,3.04,3.84,79.17,62,0.7916646050400911,-291.19999999999993,240.67680000000001,-0.21199999999999997,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13.7,44.6,1.9,0.5793,4.47,3.57,45.9,47,1.2520973330606917,758.9799999999999,205.17299999999997,0.00550000000000006,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12.0,59.2,2.1,0.3396,2.23,2.38,60.21,178,0.9369708530636426,489.59999999999997,134.2683,-0.2582,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5.3,69.9,20.9,0.4447,7.09,6.94,166.83,0,1.0216123607891054,159.52999999999997,1182.8247000000001,-0.16659999999999997,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11.2,75.4,99.9,0.06,1.45,2.08,131.61,306,0.6971120331152253,275.5199999999999,190.83450000000002,-0.5548499999999998,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.4,39.8,5.0,0.4886,4.66,6.59,7.01,252,0.7071309451730726,626.08,32.6666,-0.10949999999999999,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
19.8,37.6,1.2,0.5471,7.43,6.52,23.12,0,1.1395688043423247,1235.52,171.7816,-0.05159999999999998,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
23.4,36.9,12.4,0.6251,4.43,7.11,100.82,0,0.6230652277563604,1476.54,446.63259999999997,0.028900000000000037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.9,82.3,4.8,0.8955,2.43,2.56,112.4,526,0.9492150421287417,246.03000000000006,273.132,0.29769999999999996,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4.0,69.4,5.2,0.4979,5.11,6.34,166.83,0,0.8059924195703162,122.39999999999998,852.5013000000001,-0.11339999999999995,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.5,71.2,1.0,0.6421,2.78,1.96,148.11,0,1.4183601104075998,446.4,411.74580000000003,0.06000000000000005,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15.4,60.4,0.4,0.5918,1.92,3.22,173.15,445,0.5962714401508069,609.84,332.448,0.018000000000000016,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13.5,46.8,3.1,0.7043,7.5,5.88,48.56,0,1.275508034850281,718.2,364.20000000000005,0.09300000000000008,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.5,89.6,0.4,0.3541,3.8,3.98,173.15,247,0.9547714704234411,119.60000000000007,657.97,-0.2455,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
27.1,74.1,4.2,0.7245,4.45,4.02,119.6,109,1.1069624204914916,701.8900000000002,532.22,0.13,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14.9,64.2,5.8,0.8053,6.33,5.3,174.99,324,1.1943373691747752,533.42,1107.6867,0.2066,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19.2,86.6,5.8,0.4351,2.28,3.73,57.81,161,0.6112584148567966,257.2800000000001,131.80679999999998,-0.1627,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
10.6,69.4,3.1,0.3506,4.11,3.06,98.27,0,1.3431328655788708,324.35999999999996,403.8897,-0.22319999999999995,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
21.9,55.9,0.7,0.5513,6.04,6.18,69.34,139,0.9773446968532414,965.79,418.8136,-0.010499999999999954,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27.3,66.6,11.0,0.6263,4.47,3.39,27.57,0,1.3185801811794065,911.8200000000002,123.2379,0.024800000000000044,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
24.7,48.9,2.5,0.5915,9.17,8.03,91.03,492,1.141966199294895,1262.17,834.7451,-0.0046999999999999265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22.9,57.6,9.4,0.3214,4.97,6.18,191.96,0,0.8042058184371871,970.9599999999999,954.0412,-0.27279999999999993,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9.9,59.8,13.2,0.5886,3.57,4.07,8.68,18,0.8771477219957691,397.98,30.987599999999997,0.007299999999999973,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
18.5,61.1,7.6,0.5257,2.57,2.92,67.08,0,0.880133972143931,719.65,172.39559999999997,-0.07579999999999998,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15.8,74.8,16.4,0.818,1.54,2.64,15.44,92,0.5833311237457434,398.1600000000001,23.7776,0.21650000000000003,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12.8,58.5,5.5,0.5744,9.47,7.71,93.66,11,1.2282733744833016,531.2,886.9602,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19.4,87.3,4.9,0.7923,2.65,2.4,161.76,30,1.1041620659913918,246.38000000000002,428.664,0.1774500000000001,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15.4,70.2,111.6,0.2473,2.18,5.47,32.69,212,0.3985367485617029,458.91999999999996,71.2642,-0.3469,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
19.3,89.2,0.5,0.7795,7.28,8.11,94.63,140,0.8976561064659601,208.43999999999994,688.9064,0.19624999999999992,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22.6,81.5,4.4,0.884,4.93,6.87,62.03,376,0.7176117647572565,418.1,305.80789999999996,0.2853,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14.5,37.8,0.7,0.6073,9.59,9.27,180.63,524,1.0345188408642494,901.9000000000001,1732.2417,0.005499999999999949,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
27.2,82.1,9.6,0.7186,6.66,7.59,52.93,137,0.8774691996453233,486.88000000000017,352.5138,0.12240000000000006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.0,92.4,20.9,0.7297,8.37,8.23,27.59,0,1.0170096998667073,-7.599999999999994,230.92829999999998,0.1279,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,91.1,18.6,0.4802,9.18,8.99,133.17,0,1.0211334581385338,17.80000000000001,1222.5005999999998,-0.12159999999999999,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26.1,60.5,9.1,0.7511,4.72,5.68,115.64,113,0.8309844524921611,1030.95,545.8208,0.15690000000000004,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
11.1,35.9,0.8,0.8764,3.49,3.6,15.05,0,0.9694417515506901,711.5099999999999,52.5245,0.2950999999999999,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22.1,88.3,1.3,0.7687,5.67,5.85,197.24,5,0.9692291124288678,258.5700000000001,1118.3508,0.1574000000000001,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28.6,49.2,7.6,0.3473,7.34,7.39,94.63,106,0.993232756112644,1452.8799999999999,694.5842,-0.23595000000000005,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.7,57.8,3.0,0.7362,3.94,4.65,151.64,270,0.8473100057849338,282.74,597.4616,0.13659999999999994,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11.6,78.7,4.6,0.6349,4.28,3.25,171.87,0,1.3169190248645388,247.07999999999996,735.6036,0.06110000000000004,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
19.3,37.7,101.4,0.5870500000000001,3.24,2.48,36.18,478,1.3064463449744155,1202.39,117.2232,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17.1,61.8,23.3,0.6942,9.9,8.22,115.72,458,1.204378096863629,653.2200000000001,1145.628,0.10455000000000003,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,48.0,0.2,0.6863,9.19,8.56,16.49,295,1.0735968766391628,104.0,151.54309999999998,0.08450000000000002,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3.9,47.1,5.2,0.7726,2.45,3.02,92.46,0,0.8112555918689012,206.31,226.52700000000002,0.1905,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.6,49.3,7.1,0.4591,5.82,5.69,94.63,224,1.022845302556586,993.7200000000001,550.7466,-0.13509999999999994,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
16.3,62.75,42.7,0.6771,3.13,2.61,144.55,182,1.1992291217275028,607.1750000000001,452.4415,0.07930000000000004,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.6,46.1,16.1,0.6841,10.4,9.37,159.28,0,1.1099241089390515,1056.44,1656.5120000000002,0.09445000000000003,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9.6,47.9,0.8,0.8778,4.16,2.97,157.39,32,1.4006686846172234,500.15999999999997,654.7424,0.2965,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11.5,91.7,3.7,0.7738,7.98,7.57,2.57,368,1.0541597699342538,95.44999999999996,20.5086,0.14965000000000006,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4.7,46.4,3.5,0.7113,5.12,6.43,126.45,295,0.7962662577507656,251.92000000000002,647.424,0.11320000000000008,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22.4,46.8,3.2,0.4726,3.89,3.08,71.86,0,1.2629829123931415,1191.68,279.5354,-0.13984999999999992,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17.7,56.6,12.8,0.6702,4.33,5.52,156.15,105,0.7844188688063972,768.18,676.1295,0.07150000000000001,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8.1,56.4,8.8,0.5903,7.02,8.44,19.88,257,0.8317525690135439,353.15999999999997,139.55759999999998,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.8,64.8,16.3,0.3491,3.46,3.59,39.38,219,0.9637856161960552,239.36,136.25480000000002,-0.2454,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
14.1,50.9,0.0,0.6533,6.54,5.74,158.16,205,1.139370837333036,692.3100000000001,1034.3663999999999,0.09150000000000003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.5,66.7,32.9,0.7618,2.49,2.23,140.24,371,1.116586921134883,516.15,349.1976000000001,0.14695000000000014,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17.5,80.4,7.1,0.7186,7.57,7.6,48.03,373,0.9960513209851041,342.9999999999999,363.5871,0.09445000000000003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0.9,65.6,0.6,0.8985,9.73,9.2,111.96,0,1.0576075460787544,30.960000000000004,1089.3708,0.30069999999999997,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28.4,39.3,14.4,0.6719,10.18,9.06,51.35,567,1.123619068853125,1723.8799999999999,522.743,0.07010000000000005,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17.2,80.0,1.3,0.6989,7.21,6.35,175.35,149,1.1354312827853816,344.0,1264.2735,0.10470000000000002,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20.7,37.5,6.2,0.6111,3.24,3.26,21.23,64,0.9938619820184602,1293.75,68.7852,-0.00374999999999992,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
34.4,56.0,52.2,0.2227,1.87,1.87,16.48,86,0.9999946524350137,1513.6,30.817600000000002,-0.36435000000000006,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12.0,90.8,1.6,0.7308,3.52,3.91,45.9,236,0.900253452037207,110.40000000000003,161.56799999999998,0.13629999999999998,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4.4,50.8,1.1,0.3478,7.59,6.87,137.32,241,1.1048018852956547,216.48000000000002,1042.2587999999998,-0.23854999999999993,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12.1,90.7,0.8,0.3888,7.54,9.33,187.82,35,0.8081449001662377,112.52999999999996,1416.1628,-0.20085000000000003,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4.2,52.3,1.1,0.697,7.76,8.13,35.32,304,0.9544883708630124,200.34000000000003,274.0832,0.07284999999999997,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4.8,78.9,114.5,0.0729,4.87,9.74,19.82,269,0.49999948665350447,101.27999999999997,96.52340000000001,-0.5249,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22.7,46.5,106.1,0.0996,7.69,9.6,147.33,37,0.8010408322491331,1214.45,1132.9677000000001,-0.48260000000000003,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
26.6,42.8,2.2,0.8715,6.0,6.49,182.26,458,0.9244978050881277,1521.5200000000002,1093.56,0.3097000000000001,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25.5,57.9,0.0,0.6465,3.55,3.87,135.67,101,0.917310291187878,1073.55,481.6284999999999,0.04500000000000004,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22.8,16.0,12.0,0.8201,6.51,8.88,121.03,0,0.733107282536844,1915.2,787.9053,0.21830000000000005,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.1,94.2,1.5,0.7797,5.83,5.19,92.12,293,1.1233119011331385,41.17999999999998,537.0596,0.1855,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27.1,92.4,0.3,0.7329,9.62,9.05,73.73,0,1.0629822508483415,205.95999999999987,709.2826,0.15164999999999995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
32.2,53.9,6.1,0.4014,1.08,1.9,142.62,0,0.568418060957574,1484.42,154.02960000000002,-0.18069999999999997,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17.3,62.9,11.3,0.4039,9.23,6.77,159.48,566,1.3633657852794903,641.83,1472.0004,-0.17935000000000006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
29.2,57.5,4.8,0.8555,4.16,3.18,15.05,162,1.3081719868805444,1241.0,62.608000000000004,0.2430500000000001,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12.1,60.8,9.3,0.348,2.51,2.71,179.83,149,0.9261958442957774,474.32,451.3733,-0.23409999999999997,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.5,57.6,2.2,0.6814,2.44,2.08,83.72,52,1.1730712833111379,614.8,204.27679999999998,0.06540000000000001,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.0,69.5,11.9,0.6757,5.48,6.64,26.79,162,0.8252999618976479,640.5,146.8092,0.1139,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
18.3,90.5,5.5,0.4848,7.57,7.54,36.48,474,1.0039774483057715,173.85,276.1536,-0.09845000000000004,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22.8,37.3,5.0,0.5257,1.97,3.47,68.69,199,0.5677217068538707,1429.5600000000002,135.3193,-0.06135000000000013,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
22.7,64.9,1.5,0.8957,6.25,5.37,18.7,0,1.163871203219361,796.7699999999999,116.875,0.3015000000000001,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11.2,90.1,5.8,0.5945,3.56,2.84,157.39,0,1.2535167129693205,110.88000000000005,560.3084,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14.5,50.2,0.1,0.7279,7.4,7.8,159.48,602,0.9487167324144458,722.0999999999999,1180.152,0.14155000000000006,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.9,36.4,8.0,0.3771,5.67,6.77,78.68,167,0.8375172267101526,756.84,446.11560000000003,-0.22099999999999997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28.1,85.8,0.7,0.8672,2.2,2.39,129.28,423,0.9204982405931356,399.0200000000001,284.41600000000005,0.2801499999999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
15.2,17.5,2.6,0.6254,2.55,2.65,121.23,265,0.9622605197716234,1254.0,309.1365,0.030899999999999928,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25.2,63.8,2.1,0.5945,3.27,2.66,157.18,0,1.2293186867718542,912.24,513.9786,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
17.8,63.6,2.9,0.3124,9.19,9.21,65.09,190,0.9978273639225146,647.92,598.1771,-0.26885000000000003,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.4,57.5,3.0,0.6958,6.02,7.66,185.42,484,0.7858997573110218,1037.0,1116.2283999999997,0.09960000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
15.5,88.9,0.0,0.5979,1.95,1.68,137.21,342,1.160707376741805,172.0499999999999,267.5595,0.015800000000000036,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.2,68.5,8.2,0.4252,2.7,2.3,144.34,0,1.1739079395306977,541.8,389.718,-0.19079999999999997,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.9,89.9,6.3,0.5858,9.51,7.97,0.81,170,1.1932230950776725,99.98999999999995,7.7031,0.002549999999999941,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18.8,60.9,0.3,0.509,6.11,7.4,100.82,0,0.8256745598992434,735.08,616.0101999999999,-0.07425000000000004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.3,91.1,0.2,0.3864,4.24,5.51,144.98,531,0.7695085852838743,153.9700000000001,614.7152,-0.21169999999999994,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19.2,55.7,4.5,0.4947,7.7,8.46,76.46,11,0.9101644087891149,850.56,588.742,-0.09495000000000003,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
18.8,81.1,3.8,0.3965,8.23,9.2,178.94,402,0.8945642450388642,355.3200000000001,1472.6762,-0.19315,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19.6,70.8,23.5,0.3386,9.61,7.25,183.84,0,1.325515413082189,572.32,1766.7024,-0.25759999999999994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.9,70.1,0.5,0.9104,2.95,3.46,71.91,196,0.8525986919112951,206.31000000000006,212.1345,0.3126,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.4,88.1,5.2,0.7426,6.22,8.24,2.57,397,0.7548534528477514,159.4600000000001,15.985399999999998,0.11845000000000006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
6.4,68.6,1.0,0.8486,7.41,7.2,108.83,265,1.0291652372705038,200.96000000000004,806.4303,0.26535,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11.0,70.6,7.9,0.781,5.4,8.04,139.9,25,0.6716409556704533,323.4000000000001,755.46,0.15685000000000004,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17.1,83.0,9.5,0.8363,8.4,8.49,119.63,510,0.9893981279173995,290.70000000000005,1004.892,0.25305,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15.3,73.5,20.7,0.4508,8.52,8.95,148.34,4,0.9519542436265435,405.45000000000005,1263.8568,-0.13885000000000003,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.6,82.2,1.3,0.8767,2.77,2.17,31.57,47,1.2764918134017815,313.28,87.4489,0.26070000000000004,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
19.5,93.7,8.2,0.5718,2.95,2.55,9.72,0,1.156858208399183,122.84999999999994,28.674000000000003,-0.04420000000000002,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26.7,48.4,12.5,0.3928,8.33,9.25,57.18,132,0.900539566984252,1377.72,476.3094,-0.19685000000000002,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26.1,56.8,0.8,0.745,2.69,3.83,139.41,565,0.7023480356448155,1127.5200000000002,375.0129,0.15049999999999997,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22.4,69.0,11.6,0.4636,3.09,2.46,155.29,208,1.2560924549087198,694.4,479.8461,-0.12345000000000006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20.7,86.2,1.1,0.7811,3.86,3.14,191.68,159,1.2292954481036684,285.6599999999999,739.8848,0.16865000000000008,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.5,61.7,8.3,0.5205,5.32,6.89,15.97,11,0.7721324061938953,861.7499999999999,84.9604,-0.10365000000000002,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11.9,11.4,0.7,0.1065,1.87,2.57,2.32,200,0.7276236279236268,1054.34,4.3384,-0.4913,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22.2,70.8,0.6,0.8589,2.71,2.64,73.82,184,1.026511263214912,648.24,200.05219999999997,0.2718499999999999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3.6,88.7,3.2,0.7353,5.11,6.4,88.25,0,0.7984362524433556,40.67999999999999,450.95750000000004,0.124,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16.9,48.2,2.8,0.7887,11.07,9.56,191.75,570,1.157948579551695,875.4199999999998,2122.6725,0.18689999999999996,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
