ObservationID,ParcelleID,DateObservation,Temperature,Humidite,Pluviometrie_mm,NDVI,Capteur,StadeCulture,RendementEstime_t_ha,RendementMoyenZone_t_ha,AnomalieLabel,Region,Surface_ha,TypeCulture,TypeSol,Irrigation,DateMiseEnCulture,CodePostal,AgeCulture_jours,RatioRendement,IndiceStressThermoHydrique,ProductionTotaleEstimee_t,Ecart_NDVI_Typique
OBS007775,PRC-62DB1109049D7F2B,2025-03-19 13:55:09,10.8,80.5,2.1,0.7089,Manuel,Levée,2.01,3.06,0,Bourgogne-Franche-Comté,84.9,Tournesol,Limoneux,Aspersion,2025-04-05,90000,0,0.6568605984947761,210.60000000000002,170.649,0.09405000000000008
OBS007776,PRC-A2152702B9597C6B,2025-04-15 12:47:50,14.9,70.8,84.3,0.6265,Manuel,Tallage,7.87,9.02,1,Occitanie,184.54,Maïs,Argileux,Gravitaire,2025-05-22,30000,0,0.8725045759372774,435.08000000000004,1452.3298,0.03684999999999994
OBS007777,PRC-B1E5B64BADD0BD60,2024-09-19 11:53:52,15.2,78.8,0.3,0.8906,Station_Sol,Floraison,1.95,2.08,0,Grand Est,109.56,Tournesol,Calcaire,Gravitaire,2025-02-19,68000,0,0.9374954928101307,322.24,213.642,0.3035499999999999
OBS007778,PRC-E2A97352C3592DC9,2025-03-31 11:46:25,10.1,45.2,1.5,0.6618,Station_Sol,Semis,7.62,6.39,0,Pays de la Loire,38.51,Vigne,Sableux,Aucune,2025-03-14,85000,17,1.1924863967349035,553.4799999999999,293.4462,0.04630000000000001
OBS007779,PRC-A674D4D86F6B022D,2024-10-10 17:00:15,18.6,85.5,7.4,0.7123,Station_Sol,Maturation,11.65,8.08,0,Occitanie,24.05,Maïs,Sableux,Aspersion,2025-05-25,34000,0,1.441829898725373,269.70000000000005,280.1825,0.11050000000000004
OBS007780,PRC-84FB4A1576BBA4BC,2024-10-09 16:07:16,14.0,43.7,9.8,0.8293,Drone,Récolte,8.29,9.47,0,Centre-Val de Loire,76.85,Maïs,Limoneux,Goutte-à-goutte,2024-03-15,37000,208,0.8753950629407993,788.1999999999999,637.0864999999999,0.239
OBS007781,PRC-BA8428CF2605C7BD,2024-06-13 06:57:08,21.3,53.0,16.9,0.4386,Station_Sol,Tallage,6.29,7.18,0,Auvergne-Rhône-Alpes,101.795,Blé,Limoneux,Gravitaire,2025-02-25,73000,0,0.8760433481290417,1001.1,640.29055,-0.13580000000000003
OBS007782,PRC-84FB4A1576BBA4BC,2025-06-16 08:55:35,24.5,44.6,8.4,0.6786,Station_Sol,Floraison,8.6,8.87,0,Centre-Val de Loire,76.85,Maïs,Limoneux,Goutte-à-goutte,2024-03-15,37000,458,0.9695592225938867,1357.3,660.91,0.09734999999999994
OBS007783,PRC-EBFC20E73AC2A8F9,2024-11-27 20:50:10,12.6,50.3,2.7,0.5149,Station_Sol,Récolte,2.66,4.51,0,Centre-Val de Loire,164.79,Colza,Calcaire,Goutte-à-goutte,2024-03-12,28000,260,0.5897991357003645,626.22,438.3414,-0.0847
OBS007784,PRC-9A6F81EE5340E87D,2025-01-14 06:41:00,2.3,52.2,11.0,0.4671,Drone,Maturation,6.1,7.65,0,Bretagne,167.12,Blé,Calcaire,Gravitaire,2024-03-21,29000,299,0.7973845785822502,109.93999999999998,1019.432,-0.11615000000000003
OBS007785,PRC-CB4128258C5DF3F2,2025-08-16 14:38:01,27.6,20.4,58.5,0.165,Satellite,Maturation,1.15,2.59,1,Auvergne-Rhône-Alpes,100.69,Tournesol,Limoneux,Goutte-à-goutte,2024-03-08,01000,526,0.44401372967671937,2196.96,115.7935,-0.4170999999999999
OBS007786,PRC-F0C3AE8D1B99FC57,2025-04-28 10:53:46,15.5,66.7,32.9,0.7618,Station_Sol,Levée,2.49,2.23,0,Occitanie,140.24,Tournesol,Sableux,Aspersion,2024-04-22,66000,371,1.116586921134883,516.15,349.1976000000001,0.14695000000000014
OBS007787,PRC-9CD2BAE125154820,2025-03-21 14:45:29,11.6,38.3,5.1,0.465,Station_Sol,Levée,4.33,6.04,0,Hauts-de-France,177.15,Vigne,Limoneux,Goutte-à-goutte,2024-03-25,59000,361,0.7168862303208108,715.72,767.0595000000001,-0.14629999999999993
OBS007788,PRC-3E34799CEF173DB9,2024-09-02 07:50:15,16.7,45.2,6.8,0.629,Satellite,Maturation,4.39,3.68,0,Normandie,71.86,Colza,Argileux,Gravitaire,2025-02-10,50000,0,1.1929315409468995,915.16,315.4654,0.034499999999999975
OBS007789,PRC-5F9B352486288BDA,2024-07-29 18:37:25,24.6,39.8,0.3,0.5034,Station_Sol,Tallage,5.32,6.2,0,Bourgogne-Franche-Comté,78.68,Vigne,Argileux,Goutte-à-goutte,2024-05-03,89000,87,0.8580631321562385,1480.92,418.5776000000001,-0.09530000000000005
OBS007790,PRC-C3F40D923F9ECE02,2025-10-26 08:31:13,13.4,59.9,12.5,0.5154,Station_Sol,Maturation,8.57,9.87,0,Centre-Val de Loire,76.22,Maïs,Limoneux,Aucune,2024-03-11,36000,594,0.8682868609049029,537.34,653.2054,-0.08640000000000003
OBS007791,PRC-98DE0DD7D63B7ABD,2025-08-23 12:46:09,26.2,92.3,0.9,0.8051,Station_Sol,Maturation,4.29,6.35,0,Normandie,126.24,Vigne,Calcaire,Aspersion,2025-05-25,50000,90,0.67558948726065,201.74000000000007,541.5696,0.2109000000000001
OBS007792,PRC-8B6481BE03BD6C1A,2025-08-08 05:37:05,28.2,39.3,17.0,0.651,Satellite,Floraison,6.52,8.62,0,Pays de la Loire,36.86,Maïs,Argileux,Aucune,2024-04-07,49000,488,0.7563796329702634,1711.74,240.32719999999998,0.06974999999999998
OBS007793,PRC-43001398AF867BAD,2024-09-11 17:24:25,18.1,77.2,1.4,0.6145,Manuel,Floraison,7.55,9.38,0,Occitanie,118.67,Maïs,Argileux,Aspersion,2024-03-09,09000,186,0.8049031930669583,412.68,895.9585,0.03325
OBS007794,PRC-10097FF05AE81C9B,2024-06-30 17:02:44,20.7,63.6,16.7,0.5623,Station_Sol,Tallage,9.3,8.06,0,Centre-Val de Loire,188.06,Blé,Calcaire,Aspersion,2024-02-05,28000,146,1.1538447222770196,753.4799999999999,1748.958,-0.0121
OBS007795,PRC-769875E41D9D45E3,2025-08-20 19:23:46,27.1,61.7,5.7,0.476,Station_Sol,Maturation,6.1850000000000005,6.13,0,Auvergne-Rhône-Alpes,36.89,Vigne,Argileux,Aucune,2025-04-23,63000,119,1.0089706215813679,1037.93,228.16465000000002,-0.11819999999999997
OBS007796,PRC-542D1A4BD75C2546,2025-01-07 06:30:55,3.5,70.8,4.3,0.7097,Satellite,Récolte,2.48,1.15,0,Nouvelle-Aquitaine,91.275,Tournesol,Argileux,Aspersion,2024-02-26,47000,316,2.1565029869305485,102.20000000000002,226.36200000000002,0.1119
OBS007797,PRC-C5DFDDF041A77131,2025-04-07 19:10:22,8.3,63.1,1.4,0.7365,Satellite,Levée,8.61,9.57,0,Grand Est,65.53,Maïs,Sableux,Aspersion,2024-04-08,10000,364,0.8996855802658513,306.27000000000004,564.2133,0.1543
OBS007798,PRC-15ACB745350A9F59,2024-12-09 18:43:31,-1.6,47.7,0.9,0.687,Station_Sol,Maturation,10.64,8.77,0,Occitanie,180.63,Maïs,Sableux,Gravitaire,2024-05-16,12000,207,1.2132255265387384,-83.68,1921.9032,0.08520000000000005
OBS007799,PRC-5716B8B2D5210036,2024-05-16 12:10:29,30.8,65.6,110.7,0.3215,Drone,Levée,4.57,8.95,1,Grand Est,106.44,Maïs,Argileux,Goutte-à-goutte,2025-04-23,54000,0,0.5106139546212799,1059.5200000000002,486.43080000000003,-0.26070000000000004
OBS007800,PRC-D8497316F82B4E3E,2024-04-12 20:04:31,14.6,71.8,0.3,0.3307,Station_Sol,Tallage,6.41,6.59,0,Nouvelle-Aquitaine,80.8,Vigne,Calcaire,Aucune,2024-02-14,47000,58,0.9726844117080248,411.72,517.928,-0.268
OBS007801,PRC-F52001291311634E,2025-05-28 18:17:47,19.5,91.0,4.4,0.7541,Satellite,Tallage,5.96,5.34,0,Nouvelle-Aquitaine,92.12,Vigne,Argileux,Goutte-à-goutte,2024-02-06,17000,477,1.1161027788337476,175.5,549.0352,0.15539999999999998
OBS007802,PRC-0F01FBC3219047DA,2025-03-16 10:57:28,11.4,54.0,5.7,0.8875,Manuel,Levée,3.57,3.8,0,Occitanie,178.18,Colza,Limoneux,Goutte-à-goutte,2025-02-12,12000,32,0.9394712119178633,524.4,636.1026,0.3137
OBS007803,PRC-3002756661417ABB,2024-08-09 11:39:58,30.4,81.7,2.7,0.8817,Satellite,Maturation,9.69,7.2,0,Centre-Val de Loire,117.88,Blé,Sableux,Goutte-à-goutte,2025-02-06,41000,0,1.3458314641229665,556.3199999999999,1142.2571999999998,0.29845
OBS007804,PRC-F0C3AE8D1B99FC57,2024-11-27 05:55:01,3.9,47.8,14.6,0.6178,Station_Sol,Maturation,3.23,3.43,0,Occitanie,140.24,Tournesol,Sableux,Aspersion,2024-04-22,66000,219,0.9416882166524295,203.58,452.97520000000003,0.035700000000000065
OBS007805,PRC-8A19B1EC68057B8B,2024-05-06 14:53:18,17.0,54.6,8.7,0.3836,Station_Sol,Levée,7.77,8.77,0,Hauts-de-France,187.82,Maïs,Sableux,Goutte-à-goutte,2024-03-09,62000,58,0.8859739042486839,771.8,1459.3613999999998,-0.19860000000000005
OBS007806,PRC-5D46C547920C95C1,2024-11-22 20:00:51,8.8,35.5,2.5,0.5978,Drone,Récolte,1.82,2.07,0,Nouvelle-Aquitaine,105.43,Tournesol,Argileux,Aspersion,2025-03-03,87000,0,0.8792228056869291,567.6,191.88260000000002,0.0
OBS007807,PRC-9AD71233B81BBED6,2025-08-06 20:34:22,20.0,71.9,26.8,0.5789,Station_Sol,Maturation,9.65,8.98,0,Centre-Val de Loire,18.06,Maïs,Calcaire,Goutte-à-goutte,2024-03-17,28000,507,1.0746090483195454,561.9999999999999,174.279,-0.02290000000000003
OBS007808,PRC-43001398AF867BAD,2024-08-09 10:34:09,26.7,43.2,3.1,0.5042,Drone,Maturation,10.07,8.34,0,Occitanie,118.67,Maïs,Argileux,Aspersion,2024-03-09,09000,153,1.2074326049968767,1516.56,1195.0069,-0.09760000000000002
OBS007809,PRC-ED9844A89941DE0E,2024-09-29 16:40:13,19.5,50.5,12.3,0.3816,Station_Sol,Maturation,11.61,8.35,0,Centre-Val de Loire,176.97,Maïs,Sableux,Aucune,2024-05-12,18000,140,1.3904174965059923,965.25,2054.6216999999997,-0.2202
OBS007810,PRC-78D1C9FB3DD64E06,2024-11-11 07:37:56,8.3,80.4,1.9,0.8144,Manuel,Maturation,5.19,5.3,0,Occitanie,168.74,Vigne,Sableux,Gravitaire,2024-05-03,30000,192,0.9792434353897447,162.67999999999998,875.7606000000001,0.22020000000000006
OBS007811,PRC-AABECCDBEAD70EBD,2025-02-22 17:14:33,6.3,91.4,4.5,0.3269,Manuel,Levée,8.98,8.18,0,Nouvelle-Aquitaine,108.83,Blé,Limoneux,Gravitaire,2024-03-19,79000,340,1.0977981689508938,54.179999999999964,977.2934,-0.29724999999999996
OBS007812,PRC-E7AD40BBEF9CCFE3,2024-09-26 12:46:10,20.2,48.9,9.6,0.7157,Satellite,Floraison,3.09,3.6,0,Occitanie,148.11,Tournesol,Argileux,Aucune,2025-05-07,81000,0,0.858330949080697,1032.22,457.6599,0.12864999999999993
OBS007814,PRC-CCF1870415C1810E,2024-05-07 17:41:27,19.7,66.1,4.8,0.5928,Station_Sol,Tallage,3.1,3.43,0,Nouvelle-Aquitaine,6.72,Tournesol,Limoneux,Aucune,2024-02-28,87000,69,0.9037874525147157,667.83,20.832,-0.0232
OBS007815,PRC-A239AE386036CAC2,2024-10-10 08:33:25,11.4,91.2,7.0,0.5531,Station_Sol,Maturation,3.37,3.66,0,Auvergne-Rhône-Alpes,57.0,Colza,Calcaire,Goutte-à-goutte,2025-03-23,42000,0,0.9207625115778372,100.31999999999996,192.09,-0.04139999999999999
OBS007816,PRC-77260FF32E1146F3,2024-06-02 16:33:40,21.9,67.7,7.7,0.6014999999999999,Satellite,Tallage,4.26,4.14,0,Grand Est,151.64,Colza,Limoneux,Aucune,2024-02-22,54000,101,1.0289830217801408,707.3699999999999,645.9863999999999,0.0
OBS007817,PRC-5B1881EA2A9BE90F,2024-05-19 09:53:17,19.2,71.2,6.1,0.6628,Station_Sol,Tallage,7.6,9.63,0,Centre-Val de Loire,60.33,Maïs,Calcaire,Aspersion,2024-04-28,28000,21,0.7891995958467332,552.9599999999999,458.508,0.07314999999999994
OBS007818,PRC-3780CA66339F72BF,2025-10-25 08:27:04,12.7,85.6,11.6,0.5998,Satellite,Récolte,4.43,3.89,0,Auvergne-Rhône-Alpes,170.71,Colza,Sableux,Aucune,2024-02-19,26000,614,1.1388145531759557,182.88000000000005,756.2453,0.00019999999999997797
OBS007819,PRC-6FF8A1B3505950CD,2025-02-28 16:24:52,2.6,92.0,6.9,0.5655,Satellite,Semis,5.46,7.92,0,Occitanie,27.15,Blé,Argileux,Gravitaire,2025-03-10,09000,0,0.6893930689481453,20.8,148.239,-0.06320000000000003
OBS007820,PRC-679BDF6D5941152B,2024-12-23 07:40:08,6.0,80.3,4.2,0.5597,Station_Sol,Maturation,2.73,2.86,0,Normandie,178.63,Tournesol,Calcaire,Goutte-à-goutte,2025-04-15,76000,0,0.954542116985605,118.20000000000002,487.6599,-0.022399999999999975
OBS007822,PRC-DF48427408406A6E,2025-09-04 14:46:08,17.2,58.3,2.4,0.6885,Station_Sol,Floraison,8.54,7.33,0,Pays de la Loire,159.48,Blé,Limoneux,Goutte-à-goutte,2024-02-14,53000,568,1.1650734446474151,717.24,1361.9591999999998,0.09230000000000005
OBS007823,PRC-8BD7993FA942CD90,2025-06-15 18:33:10,26.5,91.4,2.7,0.3701,Satellite,Floraison,2.05,2.51,0,Occitanie,25.69,Tournesol,Argileux,Goutte-à-goutte,2025-05-16,66000,30,0.8167298138254429,227.89999999999986,52.6645,-0.2169500000000001
OBS007824,PRC-4C8AF54E744E05FC,2025-09-13 10:46:43,18.6,120.4,0.9,0.3378,Satellite,Floraison,3.62,2.82,0,Hauts-de-France,157.42,Colza,Calcaire,Goutte-à-goutte,2025-03-05,02000,192,1.2836833911936483,-379.4400000000001,569.8604,-0.27464999999999995
OBS007825,PRC-8C2932C20112D899,2025-03-03 14:29:24,10.2,51.8,0.2,0.4033,Satellite,Semis,4.25,3.27,0,Bourgogne-Franche-Comté,138.72,Colza,Limoneux,Aucune,2024-05-12,89000,295,1.299690215014633,491.64,589.56,-0.17800000000000005
OBS007826,PRC-5BA4E5A04BC59655,2024-12-19 20:05:45,0.7,49.6,1.6,0.6037,Station_Sol,Maturation,2.1,2.57,0,Bourgogne-Franche-Comté,83.355,Tournesol,Sableux,Goutte-à-goutte,2025-03-19,70000,0,0.8171174431227894,35.279999999999994,175.0455,0.021600000000000064
OBS007827,PRC-B1E5B64BADD0BD60,2025-10-18 08:18:09,14.5,94.9,0.2,0.6588,Satellite,Récolte,2.55,2.74,0,Grand Est,109.56,Tournesol,Calcaire,Gravitaire,2025-02-19,68000,241,0.930653537760811,73.94999999999992,279.378,0.061000000000000054
OBS007828,PRC-B3538D97FB460F04,2025-10-18 05:05:00,11.6,57.6,19.6,0.6146,Satellite,Récolte,8.09,9.35,0,Centre-Val de Loire,161.81,Maïs,Argileux,Aspersion,2025-05-03,41000,168,0.865239716321159,491.84,1309.0429,0.02429999999999999
OBS007829,PRC-59992D44E23EE69C,2025-01-23 17:05:10,4.9,13.1,83.3,0.1246,Satellite,Maturation,3.86,3.09,1,Normandie,195.88,Colza,Argileux,Aucune,2025-05-20,27000,0,1.2491868958352885,425.81000000000006,756.0967999999999,-0.46990000000000004
OBS007830,PRC-B8BCB921F8ED59A3,2025-06-01 16:56:54,26.5,64.0,9.2,0.4456,Station_Sol,Floraison,2.93,3.39,0,Bretagne,171.87,Colza,Limoneux,Goutte-à-goutte,2025-03-24,29000,69,0.8643042350907519,954.0,503.57910000000004,-0.16684999999999994
OBS007831,PRC-B52418B974071F44,2025-02-22 06:17:12,5.3,56.5,17.6,0.5816,Station_Sol,Levée,6.81,8.04,0,Hauts-de-France,158.35,Maïs,Sableux,Gravitaire,2025-02-21,80000,1,0.8470138718732938,230.54999999999998,1078.3635,-0.0006000000000000449
OBS007832,PRC-407507B01B904838,2025-02-25 10:00:27,9.0,81.7,12.8,0.6285,Station_Sol,Semis,7.0,7.87,0,Bourgogne-Franche-Comté,56.98,Blé,Limoneux,Aspersion,2024-04-24,70000,307,0.8894524911658308,164.7,398.85999999999996,-0.000200000000000089
OBS007833,PRC-DB0933667769FFC7,2025-02-12 07:27:39,4.2,36.5,10.3,0.1413,Station_Sol,Semis,1.61,8.14,1,Hauts-de-France,185.42,Blé,Sableux,Aucune,2024-03-13,02000,336,0.19778845480533808,266.7,298.5262,-0.48740000000000006
OBS007834,PRC-2DAFAB2658E16A47,2024-03-20 16:25:48,12.6,66.3,1.4,0.8787,Station_Sol,Semis,3.17,2.54,0,Nouvelle-Aquitaine,129.2,Tournesol,Argileux,Aspersion,2024-02-13,64000,36,1.2480265825725094,424.62,409.56399999999996,0.278
OBS007835,PRC-B0B908E7A4C17D25,2024-08-18 16:42:17,25.9,69.3,27.4,0.7685,Satellite,Floraison,1.9,2.1,0,Bourgogne-Franche-Comté,89.98,Tournesol,Calcaire,Goutte-à-goutte,2024-04-04,70000,136,0.9047575963923981,795.13,170.962,0.1814499999999999
OBS007836,PRC-7E1F9D0855DABCC0,2025-08-08 15:33:50,30.6,67.6,7.9,0.6453,Manuel,Floraison,11.55,8.77,0,Centre-Val de Loire,138.47,Maïs,Sableux,Gravitaire,2025-03-03,36000,158,1.316988236045341,991.4400000000002,1599.3285,0.06404999999999994
OBS007837,PRC-98DE0DD7D63B7ABD,2024-06-29 13:32:34,23.1,93.6,7.3,0.5478,Station_Sol,Tallage,5.0,6.41,0,Normandie,126.24,Vigne,Calcaire,Aspersion,2025-05-25,50000,0,0.7800299843525985,147.84000000000015,631.1999999999999,-0.050900000000000056
OBS007838,PRC-DAB8F99BB8F1593E,2025-05-26 07:51:31,16.3,73.6,6.0,0.6779,Drone,Levée,1.76,2.08,0,Bretagne,23.15,Tournesol,Limoneux,Aspersion,2025-04-09,22300,47,0.8461497781260666,430.3200000000001,40.744,0.06305000000000005
OBS007839,PRC-C345487A501701B5,2024-03-06 13:25:24,15.4,60.4,12.4,0.3944,Station_Sol,Semis,2.08,2.61,0,Occitanie,75.11,Tournesol,Argileux,Gravitaire,2024-02-11,46000,24,0.7969318125217911,609.84,156.2288,-0.20630000000000004
OBS007840,PRC-23B8D8BDF61647F1,2025-03-17 19:50:21,6.4,85.6,1.1,0.6832,Drone,Semis,9.53,8.63,0,Grand Est,16.91,Maïs,Limoneux,Aspersion,2025-04-15,54000,0,1.1042860900508804,92.16000000000004,161.1523,0.08540000000000003
OBS007841,PRC-A239AE386036CAC2,2024-06-23 11:55:33,22.0,59.7,1.2,0.5699,Drone,Tallage,4.47,3.65,0,Auvergne-Rhône-Alpes,57.0,Colza,Calcaire,Goutte-à-goutte,2025-03-23,42000,0,1.2246541790296464,886.5999999999999,254.79,-0.03159999999999996
OBS007842,PRC-EBAD86771C2E0B6D,2024-07-19 19:35:16,24.6,82.2,4.9,0.58965,Station_Sol,Tallage,6.82,8.93,0,Auvergne-Rhône-Alpes,101.795,Maïs,Limoneux,Aucune,2024-04-10,43000,100,0.7637169499250281,437.87999999999994,694.2419,0.0
OBS007843,PRC-20EB8B00F61281B9,2025-05-28 17:34:58,15.3,74.1,0.8,0.8331,Station_Sol,Tallage,2.25,2.06,0,Nouvelle-Aquitaine,91.08,Tournesol,Argileux,Aucune,2025-02-20,33000,97,1.092227707632487,396.2700000000001,204.93,0.21709999999999996
OBS007844,PRC-8E4627BC07562D40,2025-03-21 18:32:20,11.6,70.6,11.9,0.6888,Drone,Levée,2.98,3.61,0,Hauts-de-France,36.18,Tournesol,Calcaire,Goutte-à-goutte,2024-02-11,02000,404,0.8254824778878729,341.0400000000001,107.8164,0.07395000000000007
OBS007845,PRC-7A4C3C243AEB8536,2024-10-13 10:24:19,16.2,66.1,11.0,0.4962,Station_Sol,Récolte,7.24,6.16,0,Pays de la Loire,7.01,Vigne,Sableux,Aucune,2024-03-09,85000,218,1.17532276733317,549.1800000000001,50.7524,-0.10189999999999999
OBS007846,PRC-0A5F6668A0AEFB99,2024-09-28 10:36:57,21.6,52.1,0.6,0.7045,Station_Sol,Maturation,5.85,8.52,0,Grand Est,145.83,Blé,Argileux,Goutte-à-goutte,2024-03-28,68000,184,0.6866189124191169,1034.64,853.1055,0.12124999999999997
OBS007847,PRC-AB295F3B41F0C92A,2025-06-19 08:23:07,19.7,73.2,0.8,0.4943,Satellite,Floraison,2.74,2.74,0,Normandie,83.49,Tournesol,Sableux,Aspersion,2024-04-20,27000,425,0.9999963503782833,527.9599999999999,228.7626,-0.09275000000000005
OBS007848,PRC-3FEEB62F25560628,2025-08-04 19:48:09,28.0,73.2,12.6,0.4604,Satellite,Maturation,2.15,1.94,0,Hauts-de-France,38.38,Tournesol,Calcaire,Gravitaire,2025-05-06,02000,90,1.1082417100942779,750.3999999999999,82.517,-0.12169999999999997
OBS007849,PRC-FA5BF889E1E2C22E,2025-06-29 05:58:08,23.8,62.4,8.8,0.7656,Station_Sol,Tallage,3.1,2.29,0,Bretagne,87.48,Tournesol,Argileux,Aspersion,2025-04-02,22300,88,1.3537058790136287,894.8800000000001,271.18800000000005,0.14959999999999996
OBS007850,PRC-ADEF9CF18619EE94,2025-07-14 06:16:59,34.2,75.2,5.4,0.4151,Station_Sol,Floraison,11.43,8.89,0,Occitanie,119.57,Maïs,Sableux,Gravitaire,2025-04-28,34000,77,1.285712839468122,848.16,1366.6851,-0.16615000000000002
OBS007851,PRC-21EC9444FC68F7D0,2024-05-04 07:42:08,16.1,64.8,14.9,0.8392,Manuel,Levée,2.4,3.68,0,Grand Est,5.47,Tournesol,Limoneux,Aspersion,2025-05-24,68000,0,0.6521721408365737,566.7200000000001,13.127999999999998,0.22435000000000005
OBS007852,PRC-09CF410658EC03E2,2025-10-24 18:34:26,9.0,62.8,2.5,0.6966,Station_Sol,Récolte,1.96,3.0,1,Auvergne-Rhône-Alpes,187.48,Colza,Sableux,Gravitaire,2024-02-11,07000,621,0.6533311555628147,334.8,367.46079999999995,0.09699999999999998
OBS007853,PRC-D12C00DD53E5218C,2025-06-19 17:33:27,26.5,45.5,12.4,0.5824,Station_Sol,Floraison,6.57,7.69,0,Normandie,75.35,Blé,Argileux,Aucune,2025-04-15,27000,65,0.8543551958970145,1444.25,495.04949999999997,-0.013799999999999923
OBS007854,PRC-294DECA1A5C94653,2025-05-16 15:48:21,17.9,45.1,9.5,0.4303,Satellite,Levée,3.86,2.03,0,Hauts-de-France,123.18,Colza,Limoneux,Aspersion,2025-03-06,02000,71,1.9014684656725829,982.7099999999999,475.4748,-0.14349999999999996
OBS007855,PRC-C2033135619DABF1,2025-06-08 12:31:32,22.9,70.7,2.8,0.8407,Satellite,Tallage,7.39,5.71,0,Auvergne-Rhône-Alpes,132.86,Vigne,Limoneux,Aucune,2025-04-20,01000,49,1.2942183989169898,670.9699999999999,981.8354,0.242
OBS007856,PRC-5D46C547920C95C1,2024-04-19 10:52:49,13.2,74.3,1.8,0.9098,Station_Sol,Levée,3.07,2.07,0,Nouvelle-Aquitaine,105.43,Tournesol,Argileux,Aspersion,2025-03-03,87000,0,1.4830846227796002,339.24,323.6701,0.29495000000000016
OBS007857,PRC-8E4627BC07562D40,2024-08-19 14:41:17,28.4,92.8,2.9,0.5561,Satellite,Floraison,2.18,2.5,0,Hauts-de-France,36.18,Tournesol,Calcaire,Goutte-à-goutte,2024-02-11,02000,190,0.871996512013952,204.48000000000008,78.8724,-0.030950000000000033
OBS007858,PRC-6BF0CBB1579F6B64,2025-02-16 13:11:26,6.3,38.6,1.9,0.7676,Satellite,Levée,7.11,8.94,0,Normandie,128.225,Maïs,Limoneux,Goutte-à-goutte,2024-04-03,61000,319,0.7953011238242464,386.82,911.67975,0.1853999999999999
OBS007859,PRC-4051D5CF0C4C4C9D,2024-07-30 18:32:36,35.7,74.7,3.0,0.1736,Station_Sol,Floraison,3.13,2.69,1,Auvergne-Rhône-Alpes,155.04,Tournesol,Calcaire,Gravitaire,2025-03-27,26000,0,1.1635644477158078,903.2099999999999,485.2752,-0.4134500000000001
OBS007860,PRC-E4EA4C3278578EC3,2025-10-29 14:38:36,12.0,48.8,0.7,0.5019,Station_Sol,Récolte,11.32,8.75,0,Centre-Val de Loire,107.33,Maïs,Calcaire,Gravitaire,2025-02-18,36000,253,1.2937128071853634,614.4000000000001,1214.9756,-0.08840000000000003
OBS007861,PRC-BFAD4C368C6E721F,2025-01-13 12:32:59,1.0,63.0,0.2,0.6793,Drone,Récolte,7.85,9.03,0,Normandie,130.51,Maïs,Argileux,Aspersion,2024-02-18,27000,330,0.8693235112696442,37.0,1024.5034999999998,0.08899999999999997
OBS007862,PRC-A674D4D86F6B022D,2024-05-09 15:31:50,17.7,80.7,11.1,0.347,Satellite,Tallage,8.42,8.75,0,Occitanie,24.05,Maïs,Sableux,Aspersion,2025-05-25,34000,0,0.9622846145318691,341.60999999999996,202.501,-0.24265000000000003
OBS007863,PRC-7B44BA246536E920,2024-04-13 12:16:48,14.6,94.6,5.1,0.4693,Station_Sol,Tallage,6.92,9.42,0,Nouvelle-Aquitaine,19.88,Maïs,Calcaire,Aspersion,2024-03-19,40000,25,0.7346064388466679,78.84000000000007,137.56959999999998,-0.12035000000000001
OBS007864,PRC-044201E497E48A6F,2025-10-28 16:26:46,11.0,66.1,4.3,0.705,Drone,Maturation,2.49,3.06,0,Nouvelle-Aquitaine,93.2,Colza,Sableux,Gravitaire,2025-02-25,64000,245,0.8137228309711406,372.9000000000001,232.06800000000004,0.11049999999999993
OBS007865,PRC-156404A6B9FED769,2025-04-21 18:22:13,20.0,56.1,4.5,0.9074,Station_Sol,Tallage,3.92,4.21,0,Hauts-de-France,134.09,Colza,Calcaire,Goutte-à-goutte,2025-04-18,60000,3,0.9311141778760621,878.0,525.6328,0.30590000000000006
OBS007866,PRC-276B3E3AD3146A0D,2024-09-17 14:10:42,21.2,40.0,4.8,0.3752,Satellite,Maturation,3.19,3.27,0,Bretagne,66.38,Colza,Calcaire,Aucune,2024-05-03,56000,137,0.9755321849168657,1272.0,211.7522,-0.21930000000000005
OBS007867,PRC-7826D49BD279EB67,2025-10-24 08:48:20,15.5,82.0,6.8,0.8571,Satellite,Maturation,8.39,10.02,0,Occitanie,94.37,Maïs,Limoneux,Goutte-à-goutte,2025-04-04,65000,203,0.83732451364819,279.0,791.7643,0.25529999999999997
OBS007868,PRC-C09DC48B487A5F15,2024-05-02 13:32:19,16.4,71.9,6.5,0.3044,Station_Sol,Tallage,6.32,7.04,0,Occitanie,125.51,Blé,Calcaire,Aspersion,2025-03-02,81000,0,0.8977259975482991,460.83999999999986,793.2232,-0.27
OBS007869,PRC-119B444309123FEB,2024-04-24 18:21:13,12.8,87.4,0.0,0.9028,Satellite,Tallage,10.02,9.71,0,Bourgogne-Franche-Comté,130.12,Maïs,Limoneux,Aspersion,2025-03-13,70000,0,1.031924786895173,161.27999999999994,1303.8024,0.31315000000000004
OBS007870,PRC-AF169F90FD9FC7F1,2025-08-01 20:46:39,17.0,87.9,3.5,0.3877,Manuel,Maturation,2.23,2.16,0,Auvergne-Rhône-Alpes,32.92,Tournesol,Sableux,Aspersion,2024-04-26,63000,462,1.032402627765612,205.6999999999999,73.4116,-0.19439999999999996
